pressure (decibar),temperature (degree_celsius),salinity (dimensionless),pressure_error (decibar),temperature_error (degree_celsius),salinity_error (dimensionless),meta_format,meta_creation_date,meta_creation_centre,meta_creation_centre_pid,meta_data_source_doi,meta_data_centre,meta_platform_number,meta_cycle_number,meta_direction_of_profile,meta_data_mode,meta_profile_date,meta_profile_latitude,meta_profile_longitude,meta_pressure,meta_temperature,meta_salinity
5400.0,,,2.4,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,36,A,D,2015-12-26T22:22:36Z,33.290,-123.396,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5600.0,,,2.4,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,36,A,D,2015-12-26T22:22:36Z,33.290,-123.396,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5800.0,,,2.4,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,36,A,D,2015-12-26T22:22:36Z,33.290,-123.396,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
6000.0,,,2.4,0.002,,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,36,A,D,2015-12-26T22:22:36Z,33.290,-123.396,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
2.0,15.363,33.094,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
5.0,15.361,33.094,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
10.0,15.362,33.095,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
15.0,15.361,33.094,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
20.0,15.339,33.091,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
25.0,15.322,33.088,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
30.0,15.296,33.085,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
35.0,15.251,33.081,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
40.0,15.107,33.086,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
45.0,15.015,33.101,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
50.0,14.862,33.128,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
55.0,14.532,33.16,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
60.0,14.436,33.178,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
65.0,14.387,33.185,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
70.0,14.215,33.181,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
75.0,13.914,33.141,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
80.0,13.8,33.126,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
85.0,13.105,33.064,2.4,0.002,0.043,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
90.0,12.128,33.044,2.4,0.002,0.018,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
95.0,11.244,33.029,2.4,0.002,0.025,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
100.0,10.886,33.046,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
105.0,10.559,33.132,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
110.0,10.29,33.197,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
115.0,10.063,33.219,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
120.0,9.939,33.251,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
125.0,9.667,33.299,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
130.0,9.561,33.325,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
135.0,9.446,33.371,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
140.0,9.383,33.403,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
145.0,9.317,33.489,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
150.0,9.242,33.533,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
155.0,9.602,33.682,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
160.0,9.58,33.7,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
165.0,9.506,33.717,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
170.0,9.366,33.784,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
175.0,9.164,33.798,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
180.0,9.126,33.835,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
185.0,8.881,33.832,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
190.0,8.651,33.828,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
195.0,8.558,33.855,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
200.0,8.554,33.87,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
205.0,8.47,33.898,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
210.0,8.449,33.917,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
215.0,8.406,33.926,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
220.0,8.352,33.936,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
225.0,8.296,33.946,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
230.0,8.245,33.952,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
235.0,8.18,33.966,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
240.0,8.102,33.981,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
245.0,7.973,33.978,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
250.0,7.968,33.991,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
260.0,7.786,33.998,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
270.0,7.647,34.004,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
280.0,7.569,34.017,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
290.0,7.479,34.028,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
300.0,7.257,34.03,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
310.0,7.13,34.039,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
320.0,6.988,34.045,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
330.0,6.85,34.044,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
340.0,6.827,34.057,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
350.0,6.789,34.078,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
375.0,6.466,34.084,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
400.0,6.291,34.111,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
425.0,6.075,34.122,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
450.0,6.076,34.167,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
475.0,5.836,34.173,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
500.0,5.717,34.193,2.4,0.002,0.01,EasyOneArgoTSLite,2026-03-16T04:30:37Z,Ifremer,https://ror.org/044jxhp58,https://doi.org/10.17882/42182#126945,AO,4901639,37,A,D,2015-12-27T23:07:03Z,33.332,-123.420,sea water pressure equals 0 at sea-level,sea temperature in-situ ITS-90 scale,practical salinity
